date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:37:51	55241/55241	---M--	200	added ('OK')	image/jpeg	etag:%22d7c9-595f4fbc36a00%22	https://www.monsterlab.vn/wp-content/uploads/2018/02/28.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2018/02/28.jpg	(from https://www.monsterlab.vn/portfolio-posts/digital-artist-expert/)
15:37:51	60038/60038	---M--	200	added ('OK')	image/jpeg	etag:%22ea86-5996a4606ff00%22	https://www.monsterlab.vn/wp-content/uploads/2018/02/qua4-01.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2018/02/qua4-01.jpg	(from https://www.monsterlab.vn/portfolio-posts/digital-artist-expert/)
15:37:52	32326/32326	---M--	200	added ('OK')	image/jpeg	etag:%227e46-5996a66edd900%22	https://www.monsterlab.vn/wp-content/uploads/2018/02/qua5-01.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2018/02/qua5-01.jpg	(from https://www.monsterlab.vn/portfolio-posts/digital-artist-expert/)
15:37:52	31873/31873	---M--	200	added ('OK')	image/jpeg	etag:%227c81-5996a7db2b480%22	https://www.monsterlab.vn/wp-content/uploads/2018/02/qua6-01.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2018/02/qua6-01.jpg	(from https://www.monsterlab.vn/portfolio-posts/digital-artist-expert/)
15:37:53	116741/116741	---M--	200	added ('OK')	image/jpeg	etag:%221c805-583fb26c49280%22	https://www.monsterlab.vn/wp-content/uploads/2018/02/banner_dai_han-03.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2018/02/banner_dai_han-03.jpg	(from https://www.monsterlab.vn/portfolio-posts/digital-artist-expert/)
15:37:54	69943/69943	---M--	200	added ('OK')	image/png	etag:%2211137-583f9d00a8900%22	https://www.monsterlab.vn/wp-content/uploads/2017/05/khoa_ngan_han_bg2.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/05/khoa_ngan_han_bg2.png	(from https://www.monsterlab.vn/khoa-hoc-ngan-han/)
15:37:56	212/212	---M-Z	401	error ('Unauthorized')	application/json	date:Sun,%2008%20Aug%202021%2007:38:49%20GMT	https://www.monsterlab.vn/wp-json/wp/v2/pages/298	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/wp/v2/pages/298	(from https://www.monsterlab.vn/khoa-hoc-ngan-han/)
15:37:57	2713/2713	---M-Z	200	added ('OK')	application/json	date:Sun,%2008%20Aug%202021%2007:38:51%20GMT	https://www.monsterlab.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.monsterlab.vn%2Fkhoa-hoc-ngan-han%2F	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/oembed/1.0/embed1143.json	(from https://www.monsterlab.vn/khoa-hoc-ngan-han/)
15:37:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20Aug%202021%2007:38:53%20GMT	https://www.monsterlab.vn/?p=298	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/indexba86.html	(from https://www.monsterlab.vn/khoa-hoc-ngan-han/)
15:37:59	28978619/28978619	---M--	200	added ('OK')	video/mp4	etag:%221ba2dbb-59604b8ae0080%22	https://www.monsterlab.vn/wp-content/uploads/2018/02/3dmax-co-ban.mp4	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2018/02/3dmax-co-ban.mp4	(from https://www.monsterlab.vn/portfolio-posts/digital-artist-expert/)
15:37:59	3263/3263	---M-Z	200	added ('OK')	text/xml	date:Sun,%2008%20Aug%202021%2007:38:53%20GMT	https://www.monsterlab.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.monsterlab.vn%2Fkhoa-hoc-ngan-han%2F&format=xml	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/oembed/1.0/embed14c0	(from https://www.monsterlab.vn/khoa-hoc-ngan-han/)
15:38:00	145386/145386	---M--	200	added ('OK')	image/jpeg	etag:%22237ea-583f9c9b91a80%22	https://www.monsterlab.vn/wp-content/uploads/2017/05/concept-character.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/05/concept-character.jpg	(from https://www.monsterlab.vn/khoa-hoc-ngan-han/)
15:38:00	141093/141093	---M--	200	added ('OK')	image/jpeg	etag:%2222725-583f9cbbfe700%22	https://www.monsterlab.vn/wp-content/uploads/2017/05/digital-painting.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/05/digital-painting.jpg	(from https://www.monsterlab.vn/khoa-hoc-ngan-han/)
15:38:00	54492/54492	---M--	200	added ('OK')	image/png	etag:%22d4dc-583fb2af0b000%22	https://www.monsterlab.vn/wp-content/uploads/2018/07/2.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2018/07/2.png	(from https://www.monsterlab.vn/khoa-hoc-ngan-han/)
15:38:00	111348/111348	---M--	200	added ('OK')	image/jpeg	etag:%221b2f4-583faed6d9e00%22	https://www.monsterlab.vn/wp-content/uploads/2017/05/khoa_hoc_ngan_han-02.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/05/khoa_hoc_ngan_han-02.jpg	(from https://www.monsterlab.vn/khoa-hoc-ngan-han/)
15:38:01	23942/23942	---M--	200	added ('OK')	image/jpeg	etag:%225d86-583fad7f87400%22	https://www.monsterlab.vn/wp-content/uploads/2017/09/bg2.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/09/bg2.jpg	(from https://www.monsterlab.vn/portfolio-posts/digital-art/)
15:38:02	2681/2681	---M-Z	200	added ('OK')	application/json	date:Sun,%2008%20Aug%202021%2007:38:56%20GMT	https://www.monsterlab.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.monsterlab.vn%2Fportfolio-posts%2Fdigital-art%2F	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/oembed/1.0/embedadc1.json	(from https://www.monsterlab.vn/portfolio-posts/digital-art/)
15:38:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20Aug%202021%2007:38:56%20GMT	https://www.monsterlab.vn/?p=2529	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/indexf174.html	(from https://www.monsterlab.vn/portfolio-posts/digital-art/)
15:38:03	3199/3199	---M-Z	200	added ('OK')	text/xml	date:Sun,%2008%20Aug%202021%2007:38:57%20GMT	https://www.monsterlab.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.monsterlab.vn%2Fportfolio-posts%2Fdigital-art%2F&format=xml	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/oembed/1.0/embed838f	(from https://www.monsterlab.vn/portfolio-posts/digital-art/)
15:38:03	85575/85575	---M--	200	added ('OK')	image/png	etag:%2214e47-583fada3c4980%22	https://www.monsterlab.vn/wp-content/uploads/2017/09/design_basic_student_03.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/09/design_basic_student_03.png	(from https://www.monsterlab.vn/portfolio-posts/digital-art/)
15:38:03	93892/93892	---M--	200	added ('OK')	image/png	etag:%2216ec4-583fadaf36480%22	https://www.monsterlab.vn/wp-content/uploads/2017/09/design_basic_student_04.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/09/design_basic_student_04.png	(from https://www.monsterlab.vn/portfolio-posts/digital-art/)
15:38:03	14201/14201	---M--	200	added ('OK')	image/png	etag:%223779-583fadb4ef200%22	https://www.monsterlab.vn/wp-content/uploads/2017/09/digital-art-02-3.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/09/digital-art-02-3.png	(from https://www.monsterlab.vn/portfolio-posts/digital-art/)
15:38:04	79028/79028	---M--	200	added ('OK')	image/jpeg	etag:%22134b4-583fadd744300%22	https://www.monsterlab.vn/wp-content/uploads/2017/09/monster-lab-digital-art-1.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/09/monster-lab-digital-art-1.jpg	(from https://www.monsterlab.vn/portfolio-posts/digital-art/)
15:38:04	14062/14062	---M--	200	added ('OK')	image/png	etag:%2236ee-583fadc249180%22	https://www.monsterlab.vn/wp-content/uploads/2017/09/digital-art-04.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/09/digital-art-04.png	(from https://www.monsterlab.vn/portfolio-posts/digital-art/)
15:38:05	149164/149164	---M--	200	added ('OK')	image/jpeg	etag:%22246ac-583fadfd69d00%22	https://www.monsterlab.vn/wp-content/uploads/2017/09/anh-lop-hoc-monster-lab1.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/09/anh-lop-hoc-monster-lab1.jpg	(from https://www.monsterlab.vn/portfolio-posts/digital-art/)
15:38:05	1476/1476	---M--	200	added ('OK')	image/png	etag:%225c4-5c624ddb21790%22	https://www.monsterlab.vn/wp-content/uploads/bfi_thumb/dummy-transparent-o1cynvw5y7f1sreb4vabikr2ado6zpc6geqs50xl68.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/bfi_thumb/dummy-transparent-o1cynvw5y7f1sreb4vabikr2ado6zpc6geqs50xl68.png	(from https://www.monsterlab.vn/portfolio-posts/digital-art/)
15:38:05	243023/243023	---M--	200	added ('OK')	image/png	etag:%223b54f-583fadc9ea380%22	https://www.monsterlab.vn/wp-content/uploads/2017/09/monster-lab-digital-art-2.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/09/monster-lab-digital-art-2.png	(from https://www.monsterlab.vn/portfolio-posts/digital-art/)
15:38:05	119350/119350	---M--	200	added ('OK')	image/jpeg	etag:%221d236-583fae050af00%22	https://www.monsterlab.vn/wp-content/uploads/2017/09/anh-lop-hoc-monster-lab2.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/09/anh-lop-hoc-monster-lab2.jpg	(from https://www.monsterlab.vn/portfolio-posts/digital-art/)
15:38:06	73475/73475	---M--	200	added ('OK')	image/jpeg	etag:%2211f03-583fae0cac100%22	https://www.monsterlab.vn/wp-content/uploads/2017/09/anh-lop-hoc-monster-lab3-e1525255747122.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/09/anh-lop-hoc-monster-lab3-e1525255747122.jpg	(from https://www.monsterlab.vn/portfolio-posts/digital-art/)
15:38:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20Aug%202021%2007:39:00%20GMT	https://www.monsterlab.vn/course-posts/character-sketch/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/course-posts/character-sketch/index.html	(from https://www.monsterlab.vn/portfolio-posts/digital-art/)
15:38:07	129155/129155	---M--	200	added ('OK')	image/jpeg	etag:%221f883-583fae1635780%22	https://www.monsterlab.vn/wp-content/uploads/2017/09/anh-lop-hoc-monster-lab4.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/09/anh-lop-hoc-monster-lab4.jpg	(from https://www.monsterlab.vn/portfolio-posts/digital-art/)
15:38:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20Aug%202021%2007:39:01%20GMT	https://www.monsterlab.vn/course-posts/digital-painting/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/course-posts/digital-painting/index.html	(from https://www.monsterlab.vn/portfolio-posts/digital-art/)
15:38:07	88836/88836	---M--	200	added ('OK')	image/jpeg	etag:%2215b04-583fae1dd6980%22	https://www.monsterlab.vn/wp-content/uploads/2017/09/anh-lop-hoc-monster-lab5.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/09/anh-lop-hoc-monster-lab5.jpg	(from https://www.monsterlab.vn/portfolio-posts/digital-art/)
15:38:07	14077/14077	---M--	200	added ('OK')	image/png	etag:%2236fd-583faddcfd080%22	https://www.monsterlab.vn/wp-content/uploads/2017/09/digital-art3.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/09/digital-art3.png	(from https://www.monsterlab.vn/portfolio-posts/digital-art/)
15:38:10	1007888/1007888	---MCZ	200	added ('OK')	application/pdf	date:Sun,%2008%20Aug%202021%2007:39:03%20GMT	https://www.monsterlab.vn/wp-content/uploads/2017/07/digital.pdf	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/07/digital.pdf	(from https://www.monsterlab.vn/portfolio-posts/digital-art/)
15:38:10	13729/13729	---M--	200	added ('OK')	image/png	etag:%2235a1-583fadea57000%22	https://www.monsterlab.vn/wp-content/uploads/2017/09/digital-art5.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/09/digital-art5.png	(from https://www.monsterlab.vn/portfolio-posts/digital-art/)
15:38:10	13990/13990	---M--	200	added ('OK')	image/png	etag:%2236a6-583fade2b5e00%22	https://www.monsterlab.vn/wp-content/uploads/2017/09/digital-art4.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/09/digital-art4.png	(from https://www.monsterlab.vn/portfolio-posts/digital-art/)
15:38:11	13703/13703	---M--	200	added ('OK')	image/png	etag:%223587-583fadee27900%22	https://www.monsterlab.vn/wp-content/uploads/2017/09/digital-art6.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/09/digital-art6.png	(from https://www.monsterlab.vn/portfolio-posts/digital-art/)
15:38:11	168789/168789	---M--	200	added ('OK')	image/jpeg	etag:%2229355-583f9fb8d7380%22	https://www.monsterlab.vn/wp-content/uploads/2017/05/monster_lab_hoc_vien_sketch4.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/05/monster_lab_hoc_vien_sketch4.jpg	(from https://www.monsterlab.vn/portfolio-posts/digital-art/)
15:38:12	212586/212586	---M--	200	added ('OK')	image/jpeg	etag:%2233e6a-583f9fc260a00%22	https://www.monsterlab.vn/wp-content/uploads/2017/05/monster_lab_hoc_vien_sketch5.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/05/monster_lab_hoc_vien_sketch5.jpg	(from https://www.monsterlab.vn/portfolio-posts/digital-art/)
15:38:12	72032/72032	---M--	200	added ('OK')	image/jpeg	etag:%2211960-583f9db022700%22	https://www.monsterlab.vn/wp-content/uploads/2017/05/digitalpainting_all_21.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/05/digitalpainting_all_21.jpg	(from https://www.monsterlab.vn/portfolio-posts/digital-art/)
15:38:13	136454/136454	---M--	200	added ('OK')	image/jpeg	etag:%2221506-583f9db7c3900%22	https://www.monsterlab.vn/wp-content/uploads/2017/05/digitalpainting_all_22.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/05/digitalpainting_all_22.jpg	(from https://www.monsterlab.vn/portfolio-posts/digital-art/)
15:38:13	77733/77733	---M--	200	added ('OK')	image/jpeg	etag:%2212fa5-583f9da881500%22	https://www.monsterlab.vn/wp-content/uploads/2017/05/digitalpainting_all_20.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/05/digitalpainting_all_20.jpg	(from https://www.monsterlab.vn/portfolio-posts/digital-art/)
15:38:14	60385/60385	---M--	200	added ('OK')	image/png	etag:%22ebe1-583fb2b4c3d80%22	https://www.monsterlab.vn/wp-content/uploads/2017/09/menu1.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/09/menu1.png	(from https://www.monsterlab.vn/portfolio-posts/digital-art/)
15:38:14	63335/63335	---M--	200	added ('OK')	image/png	etag:%22f767-583fb4712d600%22	https://www.monsterlab.vn/wp-content/uploads/2017/09/menu2-1-copy.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/09/menu2-1-copy.png	(from https://www.monsterlab.vn/portfolio-posts/digital-art/)
15:38:17	161679/161679	---M-Z	200	added ('OK')	text/html	etag:%22b3c1f91c8e4843c551ee2d7a025e7b7f-gzip%22	https://www.monsterlab.vn/portfolio-posts/design-basic/	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/portfolio-posts/design-basic/index.html	(from https://www.monsterlab.vn/portfolio-posts/digital-art/)
15:38:18	123379/123379	---M--	200	added ('OK')	image/jpeg	etag:%221e1f3-583fabf0e4780%22	https://www.monsterlab.vn/wp-content/uploads/2017/08/character_sketch_background.jpg	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/08/character_sketch_background.jpg	(from https://www.monsterlab.vn/portfolio-posts/character-sketch/)
15:38:18	30191866/30191866	---M--	200	added ('OK')	video/mp4	etag:%221ccb0fa-59604c5325900%22	https://www.monsterlab.vn/wp-content/uploads/2018/02/character-in-game-moblie.mp4	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2018/02/character-in-game-moblie.mp4	(from https://www.monsterlab.vn/portfolio-posts/digital-artist-expert/)
15:38:19	2674/2674	---M-Z	200	added ('OK')	application/json	date:Sun,%2008%20Aug%202021%2007:39:14%20GMT	https://www.monsterlab.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.monsterlab.vn%2Fportfolio-posts%2Fcharacter-sketch%2F	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/oembed/1.0/embed53b3.json	(from https://www.monsterlab.vn/portfolio-posts/character-sketch/)
15:38:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20Aug%202021%2007:39:14%20GMT	https://www.monsterlab.vn/?p=2051	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/index9d44.html	(from https://www.monsterlab.vn/portfolio-posts/character-sketch/)
15:38:21	4434850/4434850	---MCZ	200	added ('OK')	application/pdf	date:Sun,%2008%20Aug%202021%2007:39:03%20GMT	https://www.monsterlab.vn/wp-content/uploads/2017/08/sketch_new.pdf	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/08/sketch_new.pdf	(from https://www.monsterlab.vn/portfolio-posts/digital-art/)
15:38:21	3191/3191	---M-Z	200	added ('OK')	text/xml	date:Sun,%2008%20Aug%202021%2007:39:15%20GMT	https://www.monsterlab.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.monsterlab.vn%2Fportfolio-posts%2Fcharacter-sketch%2F&format=xml	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-json/oembed/1.0/embed0597	(from https://www.monsterlab.vn/portfolio-posts/character-sketch/)
15:38:21	133703/133703	---M--	200	added ('OK')	image/png	etag:%2220a47-58acd6de1da00%22	https://www.monsterlab.vn/wp-content/uploads/2017/08/sketch_slide1-350x350.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/08/sketch_slide1-350x350.png	(from https://www.monsterlab.vn/portfolio-posts/character-sketch/)
15:38:21	34567/34567	---M--	200	added ('OK')	image/png	etag:%228707-58acd65e52c80%22	https://www.monsterlab.vn/wp-content/uploads/2017/08/sketch_slide2-300x300.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/08/sketch_slide2-300x300.png	(from https://www.monsterlab.vn/portfolio-posts/character-sketch/)
15:38:21	95120/95120	---M--	200	added ('OK')	image/png	etag:%2217390-58acd6de1da00%22	https://www.monsterlab.vn/wp-content/uploads/2017/08/sketch_slide3-350x350.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/2017/08/sketch_slide3-350x350.png	(from https://www.monsterlab.vn/portfolio-posts/character-sketch/)
15:38:22	7533/7533	---M--	200	added ('OK')	image/png	etag:%221d6d-57e5c9eced780%22	https://www.monsterlab.vn/wp-content/themes/jupiter/assets/images/theme-laptop-full.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/themes/jupiter/assets/images/theme-laptop-full.png	(from https://www.monsterlab.vn/portfolio-posts/character-sketch/)
15:38:22	1077/1077	---M--	200	added ('OK')	image/png	etag:%22435-5c6261dba5cbb%22	https://www.monsterlab.vn/wp-content/uploads/bfi_thumb/dummy-transparent-o1cynvw6djyhswd97imkmuxgrlpll9wyjipkmpl6du.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/bfi_thumb/dummy-transparent-o1cynvw6djyhswd97imkmuxgrlpll9wyjipkmpl6du.png	(from https://www.monsterlab.vn/portfolio-posts/character-sketch/)
15:38:22	542/542	---M--	200	added ('OK')	image/png	etag:%2221e-5c6261dca9907%22	https://www.monsterlab.vn/wp-content/uploads/bfi_thumb/dummy-transparent-o1cynvw2udi56uladn2u4kp8n5xjeq53gc1lgg7o3e.png	C:/Users/localadmin/Documents/My%20Websites/www.monsterlab.vn/www.monsterlab.vn/wp-content/uploads/bfi_thumb/dummy-transparent-o1cynvw2udi56uladn2u4kp8n5xjeq53gc1lgg7o3e.png	(from https://www.monsterlab.vn/portfolio-posts/character-sketch/)
